backdrop_path,title,original_language,original_title,overview,poster_path,media_type,genres,popularity,release_date,vote_average,vote_count,streaming_services
https://image.tmdb.org/t/p/w1280/c1bz69r0v065TGFA5nqBiKzPDys.jpg,"Lyle, Lyle, Crocodile",en,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",https://image.tmdb.org/t/p/w1280/dN6XnCEP3AO7N4XFOFyZ8V8kZF5.jpg,movie,"['Comedy', 'Family', 'Music']",189.676,2022-10-07,7.241,27,"['Disney+', 'Hulu', 'Apple TV+', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/7DBdVT5KEhjnMLpoejbYylfzd92.jpg,Detective Conan: The Bride of Halloween,ja,名探偵コナン ハロウィンの花嫁,"Shibuya, Tokyo, is bustling with the Halloween season. A wedding is being held at Shibuya Hikarie, where Detective Miwako Sato of the Metropolitan Police Department is dressed in a wedding dress. While Conan and the other invited guests are watching, an assailant suddenly bursts in, and Detective Wataru Takagi, who was trying to protect Sato, is injured. Takagi survived and the situation was settled, but in Sato's eyes, the image of the grim reaper that she had seen when Detective Matsuda, the man she had been in love with, had been killed in a series of bombings three years ago, overlapped with Takagi's.",https://image.tmdb.org/t/p/w1280/20rPbh8WIRns9D71zSgHv61lNCA.jpg,movie,"['Animation', 'Action', 'Crime', 'Mystery']",38.676,2022-04-15,6.0,21,"['Hulu', 'Prime Video', 'Disney+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/cyecB7godJ6kNHGONFjUyVN9OX5.jpg,Iron Man,en,Iron Man,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",https://image.tmdb.org/t/p/w1280/78lPtwv72eTNqFW9COBYI0dWDJa.jpg,movie,"['Action', 'Science Fiction', 'Adventure']",101.419,2008-04-30,7.631,23492,"['Apple TV+', 'Prime Video', 'HBO Max', 'Netflix']"
https://image.tmdb.org/t/p/w1280/r2tDSD6kcHflPzsGepl8aTPTWxy.jpg,Accident Man: Hitman's Holiday,en,Accident Man: Hitman's Holiday,"The Accident Man is back, and this time he must best the top assassins in the world to protect the ungrateful son of a mafia boss, save the life of his only friend and rekindle his relationship with his maniacal father figure.",https://image.tmdb.org/t/p/w1280/zC5SJ18v9AhiHoFOIzZASqSxsPh.jpg,movie,"['Action', 'Comedy', 'Crime']",35.243,2022-10-14,6.729,35,"['Prime Video', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/zGLHX92Gk96O1DJvLil7ObJTbaL.jpg,Fantastic Beasts: The Secrets of Dumbledore,en,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",https://image.tmdb.org/t/p/w1280/3c5GNLB4yRSLBby0trHoA1DSQxQ.jpg,movie,"['Fantasy', 'Adventure', 'Action']",335.52,2022-04-06,6.829,2942,['Prime Video']
https://image.tmdb.org/t/p/w1280/kaoTwHrJDmCPDLriN68pjlgx4R.jpg,Elvis,en,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",https://image.tmdb.org/t/p/w1280/qBOKWqAFbveZ4ryjJJwbie6tXkQ.jpg,movie,"['Music', 'Drama', 'History']",132.332,2022-06-22,7.794,1778,['Netflix']
https://image.tmdb.org/t/p/w1280/oySLOwNAsKu6ilFro8XxqP4wDJW.jpg,Bros,en,Bros,Two men with commitment problems attempt a relationship.,https://image.tmdb.org/t/p/w1280/op02Hv5i4Z049nGJYmk6BScRqHO.jpg,movie,"['Comedy', 'Romance']",56.492,2022-09-30,7.359,181,"['Disney+', 'Prime Video', 'Netflix', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/suaEOtk1N1sgg2MTM7oZd2cfVp3.jpg,Pulp Fiction,en,Pulp Fiction,"A burger-loving hit man, his philosophical partner, a drug-addled gangster's moll and a washed-up boxer converge in this sprawling, comedic crime caper. Their adventures unfurl in three stories that ingeniously trip back and forth in time.",https://image.tmdb.org/t/p/w1280/fIE3lAGcZDV1G6XM5KmuWnNsPp1.jpg,movie,"['Thriller', 'Crime']",92.428,1994-09-10,8.491,24034,"['Apple TV+', 'HBO Max', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/nZko47PX3RRWzbDGtcj6PPR90By.jpg,Minions & More 2,en,Minions & More 2,"Catch animated shorts like ""Phil’s Dance Party"" and ""Binky Nelson Unpacified"" in this compilation from the company behind the ""Despicable Me"" franchise.",https://image.tmdb.org/t/p/w1280/AuN7KfZCnm9WmZNiPeg6HUBsANz.jpg,movie,"['Comedy', 'Family', 'Animation']",3.842,2022-11-08,8.174,23,"['Hulu', 'HBO Max', 'Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/p2fRZzxla6NoRbIH2KOZq0gHb5S.jpg,Zootopia,en,Zootopia,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",https://image.tmdb.org/t/p/w1280/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,movie,"['Animation', 'Adventure', 'Family', 'Comedy']",198.431,2016-02-11,7.746,14373,"['Apple TV+', 'Netflix', 'Disney+']"
https://image.tmdb.org/t/p/w1280/mjV9gpXO2R2SOYI4ChJZiu6F1OE.jpg,Blackout,en,Blackout,"A man wakes in a hospital with no memory, and quickly finds himself on the run in a locked down hospital with the Cartel on his tail.",https://image.tmdb.org/t/p/w1280/xDgnmbdWS59NtTPdzujdZGuPUPZ.jpg,movie,"['Action', 'Adventure', 'Thriller']",500.594,2022-10-12,5.5,80,['HBO Max']
https://image.tmdb.org/t/p/w1280/rwgmDkIEv8VjAsWx25ottJrFvpO.jpg,After Ever Happy,en,After Ever Happy,"As a shocking truth about a couple's families emerges, the two lovers discover they are not so different from each other. Tessa is no longer the sweet, simple, good girl she was when she met Hardin — any more than he is the cruel, moody boy she fell so hard for.",https://image.tmdb.org/t/p/w1280/6b7swg6DLqXCO3XUsMnv6RwDMW2.jpg,movie,"['Romance', 'Drama']",554.398,2022-08-24,6.997,547,"['Netflix', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/jILeJ60zPpIjjJHGSmIeY4eO30t.jpg,Top Gun,en,Top Gun,"For Lieutenant Pete 'Maverick' Mitchell and his friend and co-pilot Nick 'Goose' Bradshaw, being accepted into an elite training school for fighter pilots is a dream come true. But a tragedy, as well as personal demons, will threaten Pete's dreams of becoming an ace pilot.",https://image.tmdb.org/t/p/w1280/xUuHj3CgmZQ9P2cMaqQs4J0d4Zc.jpg,movie,"['Action', 'Drama']",146.104,1986-05-16,7.024,6674,"['Disney+', 'Netflix', 'Hulu', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/fMymfWwgTfXh9RkBCFuaZrdn8Of.jpg,The Lair,en,The Lair,"Royal Air Force pilot Lt. Kate Sinclair is on her final flight mission when her jet is shot down over one of the most dangerous rebel strongholds in Afghanistan. She finds refuge in an abandoned underground bunker where deadly man-made creatures known as Ravagers — half-human, half-alien, and hungry for human flesh — are awakened.",https://image.tmdb.org/t/p/w1280/ifRFLx83Xk1DcwAS3OScgI6HmWO.jpg,movie,"['Action', 'Horror']",28.293,2022-10-28,6.0,23,['HBO Max']
https://image.tmdb.org/t/p/w1280/7ZO9yoEU2fAHKhmJWfAc2QIPWJg.jpg,Prey,en,Prey,"When danger threatens her camp, the fierce and highly skilled Comanche warrior Naru sets out to protect her people. But the prey she stalks turns out to be a highly evolved alien predator with a technically advanced arsenal.",https://image.tmdb.org/t/p/w1280/ujr5pztc1oitbe7ViMUOilFaJ7s.jpg,movie,"['Thriller', 'Action', 'Science Fiction']",830.639,2022-08-05,7.866,4565,['Apple TV+']
https://image.tmdb.org/t/p/w1280/yEQqrW61rwNuVRHTjgHOAU4dXNE.jpg,Sonic the Hedgehog 2,en,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",https://image.tmdb.org/t/p/w1280/6DrHO1jr3qVrViUO6s6kFiAGM7.jpg,movie,"['Action', 'Adventure', 'Family', 'Comedy']",626.178,2022-03-30,7.641,3312,"['Disney+', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/nMKdUUepR0i5zn0y1T4CsSB5chy.jpg,The Dark Knight,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",https://image.tmdb.org/t/p/w1280/qJ2tW6WMUDux911r6m7haRef0WH.jpg,movie,"['Drama', 'Action', 'Crime', 'Thriller']",88.145,2008-07-14,8.503,28554,"['HBO Max', 'Netflix', 'Hulu', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/geYUecpFI2AonDLhjyK9zoVFcMv.jpg,Jujutsu Kaisen 0,ja,劇場版 呪術廻戦 0,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",https://image.tmdb.org/t/p/w1280/yzkgx79vj1KsZBzxFBIsQBwBkPE.jpg,movie,"['Animation', 'Action', 'Fantasy']",549.703,2021-12-24,8.3,660,"['Prime Video', 'Netflix']"
https://image.tmdb.org/t/p/w1280/njqgoUv0DogqheYjUkklu2wFw8l.jpg,The Claus Family 2,nl,Die Familie Claus 2,"Jules Claus has embraced Christmas again and is getting ready for the busiest time of the year together with grandpa Noël. Everything seems to go according to plan, until Jules receives a very special letter with an intriguing question...",https://image.tmdb.org/t/p/w1280/ovE7xXTcxrJE6nur48tpoN4KYzK.jpg,movie,"['Family', 'Comedy', 'Fantasy']",12.137,2021-12-07,5.875,12,"['Hulu', 'Netflix']"
https://image.tmdb.org/t/p/w1280/AfvIjhDu9p64jKcmohS4hsPG95Q.jpg,The Black Phone,en,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",https://image.tmdb.org/t/p/w1280/lr11mCT85T1JanlgjMuhs9nMht4.jpg,movie,"['Horror', 'Thriller']",461.393,2022-06-22,7.861,3047,['Netflix']
https://image.tmdb.org/t/p/w1280/iHc14vucwUMl6WuvQa4iPfoEdy9.jpg,Luckiest Girl Alive,en,Luckiest Girl Alive,A successful woman in New York City finds her life upended when she is forced to confront a dark truth that threatens to unravel her meticulously crafted life.,https://image.tmdb.org/t/p/w1280/e0vrbTmTf2ZcW5CIS9qJ8FDbsU9.jpg,movie,"['Drama', 'Thriller', 'Mystery']",169.221,2022-09-30,6.64,442,"['Disney+', 'Hulu']"
https://image.tmdb.org/t/p/w1280/nUaPnsDwdhtWEYKuMTJBZzzijiZ.jpg,Uncharted,en,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",https://image.tmdb.org/t/p/w1280/rJHC1RUORuUhtfNb4Npclx0xnOf.jpg,movie,"['Action', 'Adventure']",296.529,2022-02-10,7.09,3861,"['Prime Video', 'Disney+', 'Netflix', 'HBO Max']"
https://image.tmdb.org/t/p/w1280/j2Pp4MypUb9WBLSRwjqraU9f2hC.jpg,The Lost King,en,The Lost King,"An amateur historian defies the academic establishment in her efforts to find King Richard III's remains, which were lost for over 500 years.",https://image.tmdb.org/t/p/w1280/bvteSajbZguotujz0e4Y8JpgJ1G.jpg,movie,"['Drama', 'Comedy']",23.129,2022-10-07,7.6,10,"['Prime Video', 'HBO Max', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/rSPw7tgCH9c6NqICZef4kZjFOQ5.jpg,The Godfather,en,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",https://image.tmdb.org/t/p/w1280/3bhkrj58Vtu7enYsRolD1fZdja1.jpg,movie,"['Drama', 'Crime']",115.085,1972-03-14,8.716,16888,"['HBO Max', 'Apple TV+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/s4ZEtO5Lo444WJ5lBVyYARAq08.jpg,Rosaline,en,Rosaline,"Left heartbroken after Romeo begins to pursue her cousin Juliet, Rosaline schemes to foil the famous romance and win back her guy in this comedic twist of Shakespeare's Romeo and Juliet.",https://image.tmdb.org/t/p/w1280/jQHrbzVy6ptopxqUohV6PcmmVcY.jpg,movie,"['Comedy', 'Romance']",163.824,2022-10-11,7.5,130,"['Disney+', 'HBO Max', 'Netflix']"
https://image.tmdb.org/t/p/w1280/r2GAjd4rNOHJh6i6Y0FntmYuPQW.jpg,No Time to Die,en,No Time to Die,"Bond has left active service and is enjoying a tranquil life in Jamaica. His peace is short-lived when his old friend Felix Leiter from the CIA turns up asking for help. The mission to rescue a kidnapped scientist turns out to be far more treacherous than expected, leading Bond onto the trail of a mysterious villain armed with dangerous new technology.",https://image.tmdb.org/t/p/w1280/iUgygt3fscRoKWCV1d0C7FbM9TP.jpg,movie,"['Adventure', 'Action', 'Thriller']",128.183,2021-09-29,7.448,4721,"['Apple TV+', 'Disney+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/t4mzypFVjY6toyBXAmfrIaWcUXa.jpg,Lost Bullet,fr,Balle perdue,"A small time delinquent, turned police mechanic for a go fast task force, is forced to defend his innocence when his mentor is killed by dirty cops.",https://image.tmdb.org/t/p/w1280/qnlChF8U4diiykXQYs1miigGy7t.jpg,movie,"['Action', 'Thriller', 'Crime']",38.249,2020-06-19,6.637,577,"['Hulu', 'Disney+', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/9BBTo63ANSmhC4e6r62OJFuK2GL.jpg,The Avengers,en,The Avengers,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",https://image.tmdb.org/t/p/w1280/RYMX2wcKCBAr24UyPD7xwmjaTn.jpg,movie,"['Science Fiction', 'Action', 'Adventure']",177.5,2012-04-25,7.707,27748,"['Disney+', 'HBO Max', 'Apple TV+', 'Hulu']"
https://image.tmdb.org/t/p/w1280/p9jmVtmm29dCHDHBFrOR6WNNaeO.jpg,Ant-Man and the Wasp: Quantumania,en,Ant-Man and the Wasp: Quantumania,"Superhero duo Scott Lang and Hope Van Dyne, together with Hope's parents Hank Pym and Janet Van Dyne, find themselves exploring the Quantum Realm, interacting with strange new creatures, and embarking on an adventure that will push them beyond the limits of what they thought was possible.",https://image.tmdb.org/t/p/w1280/fa9TNxYyDdRcFAPJ6rvKf3ZrVtB.jpg,movie,"['Adventure', 'Science Fiction', 'Comedy']",33.418,2023-02-15,0.0,0,"['Netflix', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/AcStyrENNAzGB7hkCPe1YWgFgWM.jpg,The Twin,en,The Twin,"Every parent's worst nightmare is just the beginning for Rachel's ordeal as in the aftermath of a tragic accident, she and her husband Anthony decide to move to the other side of the world to focus on their surviving twin son Elliot.  What begins as a time of healing and isolation in the Finnish countryside turns into a desperate battle for the very soul of their son as an entity claiming to be his dead twin brother takes over Elliot — setting Rachel on a diabolical journey to unravel the horrible truth about her twin son.",https://image.tmdb.org/t/p/w1280/uUUSkKQEptTHjYejxzaT5TVkiAG.jpg,movie,"['Horror', 'Mystery']",762.835,2022-04-06,6.062,97,"['Apple TV+', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/508Ft4l33taZHHN0Ln4TW6XsLim.jpg,Blonde,en,Blonde,"From her volatile childhood as Norma Jeane, through her rise to stardom and romantic entanglements, this reimagined fictional portrait of Hollywood legend Marilyn Monroe blurs the lines of fact and fiction to explore the widening split between her public and private selves.",https://image.tmdb.org/t/p/w1280/jOgbnL5FB30pprEjZaY1E1iPtPM.jpg,movie,['Drama'],145.116,2022-09-16,6.377,697,"['Hulu', 'HBO Max', 'Prime Video']"
https://image.tmdb.org/t/p/w1280/sWvxBXNtCOaGdtpKNLiOqmwb10N.jpg,Spider-Man,en,Spider-Man,"After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",https://image.tmdb.org/t/p/w1280/gh4cZbhZxyTbgxQPxD0dOudNPTn.jpg,movie,"['Fantasy', 'Action']",89.282,2002-05-01,7.25,16358,"['Netflix', 'Disney+']"
https://image.tmdb.org/t/p/w1280/7AiIrnDMaOhPrw9elJ5NNjijTW4.jpg,The Infernal Machine,en,The Infernal Machine,"Reclusive and controversial author Bruce Cogburn is drawn out of hiding by an obsessive fan, forcing the novelist to confront a past that he thought he could escape, and to account for events set in motion by his bestseller decades earlier. Cogburn's search for who is behind the manipulation and mental torment he encounters leads to an emotional roller-coaster ride full of fear and danger, where things are not always as clear as they seem to be, and where past deeds can have dire consequences.",https://image.tmdb.org/t/p/w1280/bSqpOGzaKBdGkBLmcm1JJIVryYy.jpg,movie,"['Thriller', 'Mystery']",713.586,2022-09-23,6.879,120,['Netflix']
https://image.tmdb.org/t/p/w1280/iQJ1gC2p6yn5wnBEklhPaEFJ3n1.jpg,Batman and Superman: Battle of the Super Sons,en,Batman and Superman: Battle of the Super Sons,"After discovering he has powers, 11-year-old Jonathan Kent and assassin-turned-Boy-Wonder Damian Wayne must join forces to rescue their fathers (Superman & Batman) and save the planet from the malevolent alien force known as Starro.",https://image.tmdb.org/t/p/w1280/nBaVsNvUxIuvhPw3xTaAJIw8me4.jpg,movie,"['Animation', 'Action', 'Science Fiction']",477.628,2022-10-17,7.962,133,['HBO Max']
https://image.tmdb.org/t/p/w1280/hwUxHPkuUleJeoick4uZsrKDXxF.jpg,Lightyear,en,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,https://image.tmdb.org/t/p/w1280/65WFr1ZMAbEniIh4jEhbRG9OHHN.jpg,movie,"['Animation', 'Action', 'Adventure', 'Family', 'Science Fiction']",312.822,2022-06-15,7.204,2335,['Apple TV+']
https://image.tmdb.org/t/p/w1280/A1bWhTFQKkhF1yhSKWosSyzn2Hp.jpg,Decision to Leave,ko,헤어질 결심,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",https://image.tmdb.org/t/p/w1280/vvdEFKmp9q5F4V3PhCj9FWUFPC2.jpg,movie,"['Mystery', 'Thriller', 'Crime', 'Drama', 'Romance']",125.653,2022-06-29,7.34,282,"['Prime Video', 'Hulu', 'Netflix']"
https://image.tmdb.org/t/p/w1280/c6H7Z4u73ir3cIoCteuhJh7UCAR.jpg,Eternals,en,Eternals,"The Eternals are a team of ancient aliens who have been living on Earth in secret for thousands of years. When an unexpected tragedy forces them out of the shadows, they are forced to reunite against mankind’s most ancient enemy, the Deviants.",https://image.tmdb.org/t/p/w1280/lFByFSLV5WDJEv3KabbdAF959F2.jpg,movie,"['Science Fiction', 'Action', 'Adventure']",250.932,2021-11-03,7.028,6479,"['HBO Max', 'Netflix', 'Hulu', 'Disney+']"
https://image.tmdb.org/t/p/w1280/3WjbxaqYB4vAbdUfdr5vbglD2JZ.jpg,Titanic,en,Titanic,"101-year-old Rose DeWitt Bukater tells the story of her life aboard the Titanic, 84 years later. A young Rose boards the ship with her mother and fiancé. Meanwhile, Jack Dawson and Fabrizio De Rossi win third-class tickets aboard the ship. Rose tells the whole story from Titanic's departure through to its death—on its first and last voyage—on April 15, 1912.",https://image.tmdb.org/t/p/w1280/9xjZS2rlVxm8SFx8kPC3aIGCOYQ.jpg,movie,"['Drama', 'Romance']",146.345,1997-11-18,7.877,21746,"['Apple TV+', 'Netflix', 'Prime Video', 'Disney+']"
https://image.tmdb.org/t/p/w1280/j8XcXTYTE5bQYxifcYX6AC7fPea.jpg,Aqua Teen Forever: Plantasm,en,Aqua Teen Forever: Plantasm,"Everyone’s favorite rascals, the Aqua Teens, and everyone’s favorite perverted neighbor, Carl, split up then get back together to fight everyone’s favorite corporate overlord, Amazin, led by everyone’s favorite tech mogul, Nei and his trusty scientist sidekick, Elmer.",https://image.tmdb.org/t/p/w1280/dzMfgDxEOfFdw6WIaoC94CayYWL.jpg,movie,"['Animation', 'Comedy', 'Science Fiction']",28.434,2022-10-06,7.3,7,"['Apple TV+', 'Disney+', 'Prime Video', 'Netflix']"
https://image.tmdb.org/t/p/w1280/aRka9neADW1M0Zf9lF8kW2jEgXe.jpg,Halloween,en,Halloween,"Fifteen years after murdering his sister on Halloween Night 1963, Michael Myers escapes from a mental hospital and returns to the small town of Haddonfield, Illinois to kill again.",https://image.tmdb.org/t/p/w1280/qVpCaBcnjRzGL3nOPHi6Suy0sB6.jpg,movie,"['Horror', 'Thriller']",64.941,1978-10-24,7.572,4534,"['Hulu', 'Apple TV+', 'Disney+']"
https://image.tmdb.org/t/p/w1280/8Gw0b8UTfcLe7cytefrBzsStW7J.jpg,"Monica, O My Darling",hi,"मोनिका, ओ माय डार्लिंग","A slick robotics expert joins a murderous plot after a passionate affair takes a sudden turn, but nothing — not even death — is what it seems to be.",https://image.tmdb.org/t/p/w1280/xEksr0T34utTkeg0DB1Au4M0jto.jpg,movie,"['Crime', 'Comedy', 'Drama']",36.147,2022-11-11,9.3,3,"['Prime Video', 'HBO Max', 'Apple TV+', 'Netflix']"
https://image.tmdb.org/t/p/w1280/sIZqyUpDTx26YzDgHQx9nxOX16K.jpg,New Gods: Yang Jian,zh,新神榜：杨戬,"Fifteen hundred years after the war of gods, the heaven declined. Yang Jian, the God of Erlang, made a living by working as a catcher. One day, Yang Jian was ordered to hunt down a young man, his own nephew.",https://image.tmdb.org/t/p/w1280/8b2lTzDR1lNNTl8F4gMiqazSvbn.jpg,movie,"['Animation', 'Adventure', 'Fantasy']",9.292,2022-08-19,6.25,8,"['HBO Max', 'Hulu', 'Netflix']"
https://image.tmdb.org/t/p/w1280/znYNaQW736HBfEvfOiogfd8t4Z5.jpg,Grimcutty,en,Grimcutty,A suburban teen girl and her little brother must stop a terrifying internet meme brought to life by the hysteria of their parents.,https://image.tmdb.org/t/p/w1280/qvg75YJMfbHeDNirUrrgBMQImRn.jpg,movie,['Horror'],467.575,2022-10-10,5.6,198,"['Disney+', 'Apple TV+']"
https://image.tmdb.org/t/p/w1280/35nt3MwBzW6RYFjoqOU8POQRSib.jpg,Project Wolf Hunting,ko,늑대사냥,"During transport from the Philippines to South Korea, a group of dangerous criminals unites to stage a coordinated escape attempt. As the jailbreak escalates into a bloody, all-out riot, the fugitives and their allies from the outside exact a brutal terror campaign against the special agents onboard the ship.",https://image.tmdb.org/t/p/w1280/zewb3gbuTvr9IUCNDxeqJiUHqSR.jpg,movie,"['Science Fiction', 'Action', 'Thriller']",369.444,2022-09-28,6.6,16,['Hulu']
https://image.tmdb.org/t/p/w1280/lXhgCODAbBXL5buk9yEmTpOoOgR.jpg,The Lord of the Rings: The Return of the King,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",https://image.tmdb.org/t/p/w1280/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,movie,"['Adventure', 'Fantasy', 'Action']",110.424,2003-12-01,8.478,20509,"['Apple TV+', 'Hulu', 'HBO Max']"
